"IdConglomerado","X_C3","Y_C3","NoIndividuo_C3","DiametroNormal_C3","AlturaTotal_C3","AreaBasal_C3","NombreComun_C3","Familia_APG_C3","Genero_APG_C3","Especie_APG_C3","Clave_ESP","N_Cientifico"
52623,-87.56725,20.279528,21,12.6,10.1,0.012469,"CHECHEM","Anacardiaceae","Metopium","brownei","Metbro","Metopium brownei"
52623,-87.56725,20.279528,30,10.6,8.9,0.008825,"EKULUB","Putranjivaceae","Drypetes","lateriflora","Drylat","Drypetes lateriflora"
52623,-87.56725,20.279528,32,28.8,16.9,0.065144,"KATALOX","Fabaceae","Swartzia","cubensis","Swacub","Swartzia cubensis"
53081,-88.150333,20.242833,7,11.1,10.1,0.009677,"KITANCHE","Fabaceae","Caesalpinia","gaumeri","Caegau","Caesalpinia gaumeri"
53081,-88.150333,20.242833,4,16.4,9.8,0.021124,"CHECHEM","Anacardiaceae","Metopium","brownei","Metbro","Metopium brownei"
53081,-88.150333,20.242833,70,7.8,8.5,0.004778,"SILIL","Ebenaceae","Diospyros","tetrasperma","Diotet","Diospyros tetrasperma"
53081,-88.150333,20.242833,19,15.6,6.5,0.019113,"KITANCHE","Fabaceae","Caesalpinia","gaumeri","Caegau","Caesalpinia gaumeri"
53081,-88.150333,20.242833,29,8.9,8.3,0.006221,"CHECHEM","Anacardiaceae","Metopium","brownei","Metbro","Metopium brownei"
53081,-88.150333,20.242833,3,11.2,10.1,0.009852,"CHACA","Burseraceae","Bursera","simaruba","Bursim","Bursera simaruba"
53081,-88.150333,20.242833,37,12.1,10.2,0.011499,"CHACA","Burseraceae","Bursera","simaruba","Bursim","Bursera simaruba"
53081,-88.150333,20.242833,39,13.9,10.2,0.015175,"CHACA","Burseraceae","Bursera","simaruba","Bursim","Bursera simaruba"
53081,-88.150333,20.242833,24,15.2,9.1,0.018146,"CANCHUNUP","Sapindaceae","Thouinia","paucidentata","Thopau","Thouinia paucidentata"
53081,-88.150333,20.242833,31,19.6,11.1,0.030172,"KITANCHE","Fabaceae","Caesalpinia","gaumeri","Caegau","Caesalpinia gaumeri"
53081,-88.150333,20.242833,1,19.1,11.2,0.028652,"KITANCHE","Fabaceae","Caesalpinia","gaumeri","Caegau","Caesalpinia gaumeri"
53081,-88.150333,20.242833,11,13.5,13.7,0.014314,"XUUL","Fabaceae","Lonchocarpus","guatemalensis","Longua","Lonchocarpus guatemalensis"
53081,-88.150333,20.242833,15,13,11.7,0.013273,"CHACA","Burseraceae","Bursera","simaruba","Bursim","Bursera simaruba"
53081,-88.150333,20.242833,15,9.1,12.1,0.006504,"CHACA","Burseraceae","Bursera","simaruba","Bursim","Bursera simaruba"
53086,-87.911472,20.220861,20,8.1,8.3,0.005153,"PERESCUTZ","Euphorbiaceae","Croton","arboreus","Croarb","Croton arboreus"
53081,-88.150333,20.242833,31,11.7,7.4,0.010751,"CHACA","Burseraceae","Bursera","simaruba","Bursim","Bursera simaruba"
53081,-88.150333,20.242833,42,8.9,8.3,0.006221,"KITANCHE","Fabaceae","Caesalpinia","gaumeri","Caegau","Caesalpinia gaumeri"
53081,-88.150333,20.242833,44,10.2,11.8,0.008171,"SILIL","Ebenaceae","Diospyros","tetrasperma","Diotet","Diospyros tetrasperma"
53081,-88.150333,20.242833,50,9.9,8.2,0.007698,"POMOLCHE","Euphorbiaceae","Jatropha","gaumeri","Jatgau","Jatropha gaumeri"
53081,-88.150333,20.242833,56,11.4,10.8,0.010207,"CANCHUNUP","Sapindaceae","Thouinia","paucidentata","Thopau","Thouinia paucidentata"
53081,-88.150333,20.242833,65,11.3,5.2,0.010029,"BELSINIC","Picramniaceae","Alvaradoa","amorphoides","Alvamo","Alvaradoa amorphoides"
53081,-88.150333,20.242833,7,16.2,9.9,0.020612,"SILIL","Ebenaceae","Diospyros","tetrasperma","Diotet","Diospyros tetrasperma"
53081,-88.150333,20.242833,8,11.3,9.9,0.010029,"CHACA","Burseraceae","Bursera","simaruba","Bursim","Bursera simaruba"
53081,-88.150333,20.242833,10,12.9,11.9,0.01307,"CHACA","Burseraceae","Bursera","simaruba","Bursim","Bursera simaruba"
53081,-88.150333,20.242833,25,16.3,11.2,0.020867,"KITANCHE","Fabaceae","Caesalpinia","gaumeri","Caegau","Caesalpinia gaumeri"
53081,-88.150333,20.242833,29,23.8,11.7,0.044488,"CHOI","Bixaceae","Cochlospermum","vitifolium","Cocvit","Cochlospermum vitifolium"
53081,-88.150333,20.242833,4,20.8,9.5,0.03398,"CHUCUN","Fabaceae","Havardia","albicans","Havalb","Havardia albicans"
53081,-88.150333,20.242833,7,16.5,9.5,0.021383,"KITANCHE","Fabaceae","Caesalpinia","gaumeri","Caegau","Caesalpinia gaumeri"
53086,-87.911472,20.220861,16,8.1,7.6,0.005153,"TADZI","Nyctaginaceae","Neea","psychotrioides","Neepsy","Neea psychotrioides"
53086,-87.911472,20.220861,33,12.3,8.9,0.011882,"CANCHUNUP","Sapindaceae","Thouinia","paucidentata","Thopau","Thouinia paucidentata"
53086,-87.911472,20.220861,9,10.6,7.7,0.008825,"KITANCHE","Fabaceae","Caesalpinia","gaumeri","Caegau","Caesalpinia gaumeri"
53086,-87.911472,20.220861,12,11.6,8.6,0.010568,"CHAKA","Burseraceae","Bursera","simaruba","Bursim","Bursera simaruba"
53086,-87.911472,20.220861,13,12.9,10.1,0.01307,"CHAKA","Burseraceae","Bursera","simaruba","Bursim","Bursera simaruba"
53086,-87.911472,20.220861,21,10,9.1,0.007854,"TADZI","Nyctaginaceae","Neea","psychotrioides","Neepsy","Neea psychotrioides"
53086,-87.911472,20.220861,31,8.6,6.9,0.005809,"TADZI","Nyctaginaceae","Neea","psychotrioides","Neepsy","Neea psychotrioides"
53086,-87.911472,20.220861,10,9.8,7.2,0.007543,"KITANCHE","Fabaceae","Caesalpinia","gaumeri","Caegau","Caesalpinia gaumeri"
53086,-87.911472,20.220861,24,15.4,9.6,0.018627,"CHAKA","Burseraceae","Bursera","simaruba","Bursim","Bursera simaruba"
53086,-87.911472,20.220861,26,20.1,16.1,0.031731,"TZALAM","Fabaceae","Lysiloma","latisiliquum","Lyslat","Lysiloma latisiliquum"
53086,-87.911472,20.220861,28,19.6,11.3,0.030172,"YAXNIK","Lamiaceae","Vitex","gaumeri","Vitgau","Vitex gaumeri"
53086,-87.911472,20.220861,29,15.4,7.9,0.018627,"YAXNIK","Lamiaceae","Vitex","gaumeri","Vitgau","Vitex gaumeri"
53086,-87.911472,20.220861,33,10.8,8.6,0.009161,"CHECHEM","Anacardiaceae","Metopium","brownei","Metbro","Metopium brownei"
53086,-87.911472,20.220861,19,26.9,16.9,0.056832,"TZALAM","Fabaceae","Lysiloma","latisiliquum","Lyslat","Lysiloma latisiliquum"
53086,-87.911472,20.220861,4,20.9,8.8,0.034307,"YAXNIK","Lamiaceae","Vitex","gaumeri","Vitgau","Vitex gaumeri"
53086,-87.911472,20.220861,19,8.8,8,0.006082,"CHAKA","Burseraceae","Bursera","simaruba","Bursim","Bursera simaruba"
53086,-87.911472,20.220861,24,10.8,8.6,0.009161,"TZALAM","Fabaceae","Lysiloma","latisiliquum","Lyslat","Lysiloma latisiliquum"
53086,-87.911472,20.220861,27,18.2,14,0.026016,"TZALAM","Fabaceae","Lysiloma","latisiliquum","Lyslat","Lysiloma latisiliquum"
53086,-87.911472,20.220861,32,20.6,16.6,0.033329,"CHICOZAPOTE","Sapotaceae","Manilkara","zapota","Manzap","Manilkara zapota"
53086,-87.911472,20.220861,38,7.9,7.6,0.004902,"PERESCUTZ","Euphorbiaceae","Croton","arboreus","Croarb","Croton arboreus"
53086,-87.911472,20.220861,4,7.8,7.1,0.004778,"CHECHEM","Anacardiaceae","Metopium","brownei","Metbro","Metopium brownei"
53086,-87.911472,20.220861,6,26.6,12.8,0.055572,"CHICOZAPOTE","Sapotaceae","Manilkara","zapota","Manzap","Manilkara zapota"
53081,-88.150333,20.242833,10,10.1,9,0.008012,"CHACA","Burseraceae","Bursera","simaruba","Bursim","Bursera simaruba"
53081,-88.150333,20.242833,17,8.4,9.1,0.005542,"XUUL","Fabaceae","Lonchocarpus","guatemalensis","Longua","Lonchocarpus guatemalensis"
53081,-88.150333,20.242833,41,9.7,8.3,0.00739,"TZALAM","Fabaceae","Lysiloma","latisiliquum","Lyslat","Lysiloma latisiliquum"
53081,-88.150333,20.242833,1,9.9,8.6,0.007698,"JOBO","Anacardiaceae","Spondias","mombin","Spomom","Spondias mombin"
53081,-88.150333,20.242833,17,22.3,10.5,0.039057,"CHECHEM","Anacardiaceae","Metopium","brownei","Metbro","Metopium brownei"
53081,-88.150333,20.242833,34,10.7,8.3,0.008992,"BOB","Polygonaceae","Coccoloba","spicata","Cocspi","Coccoloba spicata"
53081,-88.150333,20.242833,40,11.2,6.1,0.009852,"TZITZILCHE","Polygonaceae","Gymnopodium","floribundum","Gymflo","Gymnopodium floribundum"
53081,-88.150333,20.242833,9,32.1,10.5,0.080928,"TZALAM","Fabaceae","Lysiloma","latisiliquum","Lyslat","Lysiloma latisiliquum"
53081,-88.150333,20.242833,18,24.1,12.5,0.045617,"TZALAM","Fabaceae","Lysiloma","latisiliquum","Lyslat","Lysiloma latisiliquum"
53081,-88.150333,20.242833,37,16.9,13.1,0.022432,"KITANCHE","Fabaceae","Caesalpinia","gaumeri","Caegau","Caesalpinia gaumeri"
53081,-88.150333,20.242833,3,8.6,7.7,0.005809,"PICHICHE","Myrtaceae","Psidium","sartorianum","Psisar","Psidium sartorianum"
53081,-88.150333,20.242833,35,12.5,9.8,0.012272,"GRANADILLO","Fabaceae","Platymiscium","yucatanum","Playuc","Platymiscium yucatanum"
53081,-88.150333,20.242833,34,13.2,9.5,0.013685,"CHACA","Burseraceae","Bursera","simaruba","Bursim","Bursera simaruba"
53081,-88.150333,20.242833,40,9.8,9.1,0.007543,"SILIL","Ebenaceae","Diospyros","tetrasperma","Diotet","Diospyros tetrasperma"
53081,-88.150333,20.242833,61,11.7,11.3,0.010751,"XUUL","Fabaceae","Lonchocarpus","guatemalensis","Longua","Lonchocarpus guatemalensis"
53081,-88.150333,20.242833,70,10.2,8.9,0.008171,"SILIL","Ebenaceae","Diospyros","tetrasperma","Diotet","Diospyros tetrasperma"
53081,-88.150333,20.242833,19,13.4,7.3,0.014103,"TZALAM","Fabaceae","Lysiloma","latisiliquum","Lyslat","Lysiloma latisiliquum"
53081,-88.150333,20.242833,27,27.9,10.8,0.061136,"BELSINIC","Picramniaceae","Alvaradoa","amorphoides","Alvamo","Alvaradoa amorphoides"
53086,-87.911472,20.220861,11,10.8,8.3,0.009161,"CHAKA","Burseraceae","Bursera","simaruba","Bursim","Bursera simaruba"
53081,-88.150333,20.242833,12,12.4,10.8,0.012076,"TZALAM","Fabaceae","Lysiloma","latisiliquum","Lyslat","Lysiloma latisiliquum"
53081,-88.150333,20.242833,22,9,10.1,0.006362,"SILIL","Ebenaceae","Diospyros","tetrasperma","Diotet","Diospyros tetrasperma"
53081,-88.150333,20.242833,5,9.1,7.9,0.006504,"TZALAM","Fabaceae","Lysiloma","latisiliquum","Lyslat","Lysiloma latisiliquum"
53081,-88.150333,20.242833,2,9.1,7.1,0.006504,"CANCHUNUP","Sapindaceae","Thouinia","paucidentata","Thopau","Thouinia paucidentata"
53081,-88.150333,20.242833,28,9.5,9.8,0.007088,"MAJAHUA","Malvaceae","Hampea","trilobata","Hamtri","Hampea trilobata"
53081,-88.150333,20.242833,9,8.2,9.8,0.005281,"BEC","Celastraceae","Semialarium","mexicanum","Semmex","Semialarium mexicanum"
53081,-88.150333,20.242833,66,10,10.4,0.007854,"XUUL","Fabaceae","Lonchocarpus","guatemalensis","Longua","Lonchocarpus guatemalensis"
53081,-88.150333,20.242833,67,8.2,9.8,0.005281,"XUUL","Fabaceae","Lonchocarpus","guatemalensis","Longua","Lonchocarpus guatemalensis"
53081,-88.150333,20.242833,24,10.8,9.9,0.009161,"MAJAHUA","Malvaceae","Hampea","trilobata","Hamtri","Hampea trilobata"
53081,-88.150333,20.242833,27,18.5,10.7,0.02688,"KITANCHE","Fabaceae","Caesalpinia","gaumeri","Caegau","Caesalpinia gaumeri"
53081,-88.150333,20.242833,30,10.5,11.1,0.008659,"BOB","Polygonaceae","Coccoloba","spicata","Cocspi","Coccoloba spicata"
53081,-88.150333,20.242833,36,11,12.7,0.009503,"KITANCHE","Fabaceae","Caesalpinia","gaumeri","Caegau","Caesalpinia gaumeri"
53081,-88.150333,20.242833,1,12.9,11.2,0.01307,"SILIL","Ebenaceae","Diospyros","tetrasperma","Diotet","Diospyros tetrasperma"
53081,-88.150333,20.242833,15,11.7,9.2,0.010751,"GRANADILLO","Fabaceae","Platymiscium","yucatanum","Playuc","Platymiscium yucatanum"
53081,-88.150333,20.242833,23,18.4,10.6,0.026591,"CANCHUNUP","Sapindaceae","Thouinia","paucidentata","Thopau","Thouinia paucidentata"
53081,-88.150333,20.242833,35,8.4,7.7,0.005542,"GRANADILLO","Fabaceae","Platymiscium","yucatanum","Playuc","Platymiscium yucatanum"
53081,-88.150333,20.242833,48,8.5,5.3,0.005675,"ZAKPA","Malpighiaceae","Byrsonima","bucidifolia","Byrbuc","Byrsonima bucidifolia"
53081,-88.150333,20.242833,50,8.8,7.2,0.006082,"TZALAM","Fabaceae","Lysiloma","latisiliquum","Lyslat","Lysiloma latisiliquum"
52849,-88.002306,20.274778,6,10,6.8,0.007854,"Tzalam","Fabaceae","Lysiloma","latisiliquum","Lyslat","Lysiloma latisiliquum"
52849,-88.002306,20.274778,10,11.8,8.6,0.010936,"Tzalam","Fabaceae","Lysiloma","latisiliquum","Lyslat","Lysiloma latisiliquum"
52849,-88.002306,20.274778,13,10.4,7.6,0.008495,"Tzalam","Fabaceae","Lysiloma","latisiliquum","Lyslat","Lysiloma latisiliquum"
52849,-88.002306,20.274778,19,10,6.9,0.007854,"Chaka","Burseraceae","Bursera","simaruba","Bursim","Bursera simaruba"
52849,-88.002306,20.274778,1,9.9,8.6,0.007698,"Tzalam","Fabaceae","Lysiloma","latisiliquum","Lyslat","Lysiloma latisiliquum"
52849,-88.002306,20.274778,8,11,8.8,0.009503,"chaka","Burseraceae","Bursera","simaruba","Bursim","Bursera simaruba"
53081,-88.150333,20.242833,16,8.9,10.8,0.006221,"XUUL","Fabaceae","Lonchocarpus","guatemalensis","Longua","Lonchocarpus guatemalensis"
53081,-88.150333,20.242833,20,15.1,9.6,0.017908,"KITANCHE","Fabaceae","Caesalpinia","gaumeri","Caegau","Caesalpinia gaumeri"
53081,-88.150333,20.242833,25,9.5,8.9,0.007088,"KITANCHE","Fabaceae","Caesalpinia","gaumeri","Caegau","Caesalpinia gaumeri"
53081,-88.150333,20.242833,30,13,10.8,0.013273,"CHACA","Burseraceae","Bursera","simaruba","Bursim","Bursera simaruba"
53081,-88.150333,20.242833,45,10.5,5.8,0.008659,"TZITZILCHE","Polygonaceae","Gymnopodium","floribundum","Gymflo","Gymnopodium floribundum"
53081,-88.150333,20.242833,46,16.8,8.2,0.022167,"TZALAM","Fabaceae","Lysiloma","latisiliquum","Lyslat","Lysiloma latisiliquum"
52623,-87.56725,20.279528,26,41.1,20.2,0.132671,"ACEITUNA","Simaroubaceae","Simarouba","amara","Simama","Simarouba amara"
52623,-87.56725,20.279528,34,14.5,6.2,0.016513,"ZAPOTILLO","Sapotaceae","Pouteria","reticulata","Pouret","Pouteria reticulata"
52623,-87.56725,20.279528,5,19.9,16.8,0.031103,"RAMON","Moraceae","Brosimum","alicastrum","Broali","Brosimum alicastrum"
53081,-88.150333,20.242833,5,10.4,8.5,0.008495,"PICHICHE","Myrtaceae","Psidium","sartorianum","Psisar","Psidium sartorianum"
53081,-88.150333,20.242833,56,14.9,10.8,0.017437,"CANCHUNUP","Sapindaceae","Thouinia","paucidentata","Thopau","Thouinia paucidentata"
53081,-88.150333,20.242833,78,13.5,10.4,0.014314,"XUUL","Fabaceae","Lonchocarpus","guatemalensis","Longua","Lonchocarpus guatemalensis"
53086,-87.911472,20.220861,20,16.9,6.9,0.022432,"CHULULCHE","Fabaceae","Apoplanesia","paniculata","Apopan","Apoplanesia paniculata"
53086,-87.911472,20.220861,24,11.9,10.6,0.011122,"GUSANO","Fabaceae","Lonchocarpus","guatemalensis","Longua","Lonchocarpus guatemalensis"
53086,-87.911472,20.220861,44,19.6,12.1,0.030172,"TADZI","Nyctaginaceae","Neea","psychotrioides","Neepsy","Neea psychotrioides"
53086,-87.911472,20.220861,56,8.8,8,0.006082,"YAITI","Euphorbiaceae","Gymnanthes","lucida","Gymluc","Gymnanthes lucida"
53086,-87.911472,20.220861,6,14.1,8.8,0.015615,"YAXNIK","Lamiaceae","Vitex","gaumeri","Vitgau","Vitex gaumeri"
53086,-87.911472,20.220861,14,13.6,10,0.014527,"XUUL","Fabaceae","Lonchocarpus","guatemalensis","Longua","Lonchocarpus guatemalensis"
53086,-87.911472,20.220861,5,16.6,12.1,0.021642,"KITANCHE","Fabaceae","Caesalpinia","gaumeri","Caegau","Caesalpinia gaumeri"
53086,-87.911472,20.220861,3,11.6,8.8,0.010568,"TADZI","Nyctaginaceae","Neea","psychotrioides","Neepsy","Neea psychotrioides"
53081,-88.150333,20.242833,21,8.1,7.2,0.005153,"CHACA","Burseraceae","Bursera","simaruba","Bursim","Bursera simaruba"
53081,-88.150333,20.242833,2,10.2,9.3,0.008171,"CHACA","Burseraceae","Bursera","simaruba","Bursim","Bursera simaruba"
53081,-88.150333,20.242833,26,8.5,9.1,0.005675,"KITANCHE","Fabaceae","Caesalpinia","gaumeri","Caegau","Caesalpinia gaumeri"
53081,-88.150333,20.242833,38,9.6,5.3,0.007238,"TZALAM","Fabaceae","Lysiloma","latisiliquum","Lyslat","Lysiloma latisiliquum"
53081,-88.150333,20.242833,4,10.5,10.9,0.008659,"SILIL","Ebenaceae","Diospyros","tetrasperma","Diotet","Diospyros tetrasperma"
53081,-88.150333,20.242833,53,14.5,11.2,0.016513,"CHACA","Burseraceae","Bursera","simaruba","Bursim","Bursera simaruba"
53081,-88.150333,20.242833,68,25.8,11.8,0.052279,"TZALAM","Fabaceae","Lysiloma","latisiliquum","Lyslat","Lysiloma latisiliquum"
53081,-88.150333,20.242833,20,24.3,9.8,0.046377,"TZALAM","Fabaceae","Lysiloma","latisiliquum","Lyslat","Lysiloma latisiliquum"
53081,-88.150333,20.242833,8,12.8,10.2,0.012868,"CHACA","Burseraceae","Bursera","simaruba","Bursim","Bursera simaruba"
53081,-88.150333,20.242833,34,11.6,12.7,0.010568,"TZALAM","Fabaceae","Lysiloma","latisiliquum","Lyslat","Lysiloma latisiliquum"
53086,-87.911472,20.220861,10,31.5,20.6,0.077931,"TZALAM","Fabaceae","Lysiloma","latisiliquum","Lyslat","Lysiloma latisiliquum"
53086,-87.911472,20.220861,18,19.6,8.3,0.030172,"YAXNIC","Lamiaceae","Vitex","gaumeri","Vitgau","Vitex gaumeri"
53086,-87.911472,20.220861,27,16.6,12.8,0.021642,"TZALAM","Fabaceae","Lysiloma","latisiliquum","Lyslat","Lysiloma latisiliquum"
52849,-88.002306,20.274778,18,14,7.1,0.015394,"chaka","Burseraceae","Bursera","simaruba","Bursim","Bursera simaruba"
53081,-88.150333,20.242833,56,12.2,12.1,0.01169,"CANCHUNUP","Sapindaceae","Thouinia","paucidentata","Thopau","Thouinia paucidentata"
53081,-88.150333,20.242833,11,11.6,9,0.010568,"SILIL","Ebenaceae","Diospyros","tetrasperma","Diotet","Diospyros tetrasperma"
53081,-88.150333,20.242833,22,8.6,6.5,0.005809,"TZITZILCHE","Polygonaceae","Gymnopodium","floribundum","Gymflo","Gymnopodium floribundum"
53081,-88.150333,20.242833,13,8.6,10.9,0.005809,"XUUL","Fabaceae","Lonchocarpus","guatemalensis","Longua","Lonchocarpus guatemalensis"
53081,-88.150333,20.242833,48,9.7,8.3,0.00739,"BELSINIC","Picramniaceae","Alvaradoa","amorphoides","Alvamo","Alvaradoa amorphoides"
53081,-88.150333,20.242833,57,18.5,10.9,0.02688,"TZALAM","Fabaceae","Lysiloma","latisiliquum","Lyslat","Lysiloma latisiliquum"
53081,-88.150333,20.242833,59,8.1,7.2,0.005153,"IKICHE","Erythroxylaceae","Erythroxylum","rotundifolium","Eryrot","Erythroxylum rotundifolium"
53081,-88.150333,20.242833,63,9.2,8.3,0.006648,"CANCHUNUP","Sapindaceae","Thouinia","paucidentata","Thopau","Thouinia paucidentata"
53081,-88.150333,20.242833,6,7.6,9.9,0.004536,"SILIL","Ebenaceae","Diospyros","tetrasperma","Diotet","Diospyros tetrasperma"
52849,-88.002306,20.274778,13,17,13.6,0.022698,"Tzalam","Fabaceae","Lysiloma","latisiliquum","Lyslat","Lysiloma latisiliquum"
52849,-88.002306,20.274778,19,8.5,7.9,0.005675,"Sacpa","Malpighiaceae","Byrsonima","bucidifolia","Byrbuc","Byrsonima bucidifolia"
52849,-88.002306,20.274778,1,16.1,8.6,0.020358,"Tzalam","Fabaceae","Lysiloma","latisiliquum","Lyslat","Lysiloma latisiliquum"
52849,-88.002306,20.274778,12,11.1,7.6,0.009677,"Akitz","Apocynaceae","Cascabela","gaumeri","Casgau","Cascabela gaumeri"
52849,-88.002306,20.274778,12,13.9,7.2,0.015175,"Akitz","Apocynaceae","Cascabela","gaumeri","Casgau","Cascabela gaumeri"
52849,-88.002306,20.274778,13,9.8,6.9,0.007543,"Tzalam","Fabaceae","Lysiloma","latisiliquum","Lyslat","Lysiloma latisiliquum"
53086,-87.911472,20.220861,57,14,8.8,0.015394,"YAXNIK","Lamiaceae","Vitex","gaumeri","Vitgau","Vitex gaumeri"
53086,-87.911472,20.220861,61,8.8,6,0.006082,"SISILCHE","Polygonaceae","Gymnopodium","floribundum","Gymflo","Gymnopodium floribundum"
53086,-87.911472,20.220861,18,18.6,10.1,0.027172,"CHAKA","Burseraceae","Bursera","simaruba","Bursim","Bursera simaruba"
53086,-87.911472,20.220861,23,20.4,10.2,0.032685,"YAXNIK","Lamiaceae","Vitex","gaumeri","Vitgau","Vitex gaumeri"
53086,-87.911472,20.220861,23,11.6,8.8,0.010568,"KITANCHE","Fabaceae","Caesalpinia","gaumeri","Caegau","Caesalpinia gaumeri"
53086,-87.911472,20.220861,22,10.7,8.9,0.008992,"TADZI","Nyctaginaceae","Neea","psychotrioides","Neepsy","Neea psychotrioides"
53086,-87.911472,20.220861,42,11.9,8.8,0.011122,"CHAKA","Burseraceae","Bursera","simaruba","Bursim","Bursera simaruba"
53086,-87.911472,20.220861,43,20.9,15.3,0.034307,"TZALAM","Fabaceae","Lysiloma","latisiliquum","Lyslat","Lysiloma latisiliquum"
53081,-88.150333,20.242833,54,19,11.9,0.028353,"BOB","Polygonaceae","Coccoloba","spicata","Cocspi","Coccoloba spicata"
53081,-88.150333,20.242833,6,13.5,9.1,0.014314,"JABIN","Fabaceae","Piscidia","piscipula","Pispis","Piscidia piscipula"
53081,-88.150333,20.242833,74,8.2,9.1,0.005281,"SILIL","Ebenaceae","Diospyros","tetrasperma","Diotet","Diospyros tetrasperma"
53081,-88.150333,20.242833,76,9.1,8.3,0.006504,"SILIL","Ebenaceae","Diospyros","tetrasperma","Diotet","Diospyros tetrasperma"
52849,-88.002306,20.274778,20,15.5,7.6,0.018869,"chaka","Burseraceae","Bursera","simaruba","Bursim","Bursera simaruba"
53081,-88.150333,20.242833,24,11.6,11.1,0.010568,"KITANCHE","Fabaceae","Caesalpinia","gaumeri","Caegau","Caesalpinia gaumeri"
53081,-88.150333,20.242833,30,14.2,9.5,0.015837,"CHACA","Burseraceae","Bursera","simaruba","Bursim","Bursera simaruba"
53081,-88.150333,20.242833,31,12.5,8.3,0.012272,"CHACA","Burseraceae","Bursera","simaruba","Bursim","Bursera simaruba"
53081,-88.150333,20.242833,43,9.9,8.3,0.007698,"KITANCHE","Fabaceae","Caesalpinia","gaumeri","Caegau","Caesalpinia gaumeri"
53081,-88.150333,20.242833,54,9.4,9.6,0.00694,"TZALAM","Fabaceae","Lysiloma","latisiliquum","Lyslat","Lysiloma latisiliquum"
53081,-88.150333,20.242833,58,18.6,10.5,0.027172,"CHACA","Burseraceae","Bursera","simaruba","Bursim","Bursera simaruba"
53081,-88.150333,20.242833,66,21.4,11.2,0.035968,"CHECHEM","Anacardiaceae","Metopium","brownei","Metbro","Metopium brownei"
53081,-88.150333,20.242833,21,8.4,9.1,0.005542,"BOJON","Cordiaceae","Cordia","alliodora","Corall","Cordia alliodora"
53081,-88.150333,20.242833,23,7.7,8.2,0.004657,"ZIPCHE","Malpighiaceae","Bunchosia","swartziana","Bunswa","Bunchosia swartziana"
53081,-88.150333,20.242833,25,7.9,8.1,0.004902,"CHACA","Burseraceae","Bursera","simaruba","Bursim","Bursera simaruba"
53081,-88.150333,20.242833,41,12.9,9.8,0.01307,"CHECHEM","Anacardiaceae","Metopium","brownei","Metbro","Metopium brownei"
53081,-88.150333,20.242833,18,9.3,9.7,0.006793,"XUUL","Fabaceae","Lonchocarpus","guatemalensis","Longua","Lonchocarpus guatemalensis"
53081,-88.150333,20.242833,14,9,9.3,0.006362,"JABIN","Fabaceae","Piscidia","piscipula","Pispis","Piscidia piscipula"
53081,-88.150333,20.242833,18,16.2,10.7,0.020612,"BELSINIC","Picramniaceae","Alvaradoa","amorphoides","Alvamo","Alvaradoa amorphoides"
